class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,mae,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0129-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0130-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0131-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0132-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0133-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0134-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0135-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0136-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0137-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0138-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0139-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0140-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0141-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0142-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0143-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0144-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0145-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0146-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0147-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0148-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0149-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0150-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0151-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0152-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0153-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0154-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0155-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0156-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0157-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0158-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0159-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0160-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0161-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0162-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0163-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0164-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0165-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0166-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0167-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0168-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0169-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0170-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0171-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0172-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0173-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0174-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0175-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0176-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0177-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0178-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0179-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0180-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0181-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0182-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0183-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0184-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0185-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0186-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0187-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0188-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0189-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0190-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0191-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0192-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0193-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0194-classification.csv,best
,mse,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Size-0217-regression.csv,best
,gini,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Size-0218-classification.csv,best
,mse,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0219-regression.csv,best
,gini,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0220-classification.csv,best
,mae,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0221-regression.csv,best
,entropy,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0222-classification.csv,best
,mse,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0223-regression.csv,best
,gini,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0224-classification.csv,best
,mae,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0225-regression.csv,best
,entropy,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0226-classification.csv,best
,mse,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0227-regression.csv,best
,gini,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0228-classification.csv,best
,mae,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0229-regression.csv,best
,entropy,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0230-classification.csv,best
,mse,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0231-regression.csv,best
,gini,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0232-classification.csv,best
,mae,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0233-regression.csv,best
,entropy,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0234-classification.csv,best
,mse,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0235-regression.csv,best
,gini,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0236-classification.csv,best
,mae,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0237-regression.csv,best
,entropy,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0238-classification.csv,best
,mse,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0239-regression.csv,best
,gini,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0240-classification.csv,best
,mae,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0241-regression.csv,best
,entropy,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0242-classification.csv,best
,mse,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0243-regression.csv,best
,gini,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0244-classification.csv,best
,mae,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0245-regression.csv,best
,entropy,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0246-classification.csv,best
,mse,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0247-regression.csv,best
,gini,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0248-classification.csv,best
,mae,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0249-regression.csv,best
,entropy,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0250-classification.csv,best
,mse,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0251-regression.csv,best
,gini,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0252-classification.csv,best
,mae,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0253-regression.csv,best
,entropy,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0254-classification.csv,best
,mse,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0255-regression.csv,best
,gini,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0256-classification.csv,best
,mae,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0257-regression.csv,best
,entropy,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0258-classification.csv,best
,mse,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0259-regression.csv,best
,gini,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0260-classification.csv,best
,mae,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0261-regression.csv,best
,entropy,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0262-classification.csv,best
,mse,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0263-regression.csv,best
,gini,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0264-classification.csv,best
,mae,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0265-regression.csv,best
,entropy,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0266-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0267-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0268-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0269-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0270-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0271-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0272-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0273-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0274-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0275-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0276-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0277-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0278-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0279-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0280-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0281-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0282-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0283-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0284-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0285-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0286-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0287-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0288-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0289-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0290-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0291-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0292-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0293-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0294-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0295-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0296-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0297-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0298-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0299-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0300-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0301-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0302-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0303-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0304-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0305-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0306-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0307-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0308-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0309-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0310-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0311-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0312-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0313-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0314-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0315-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0316-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0317-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0318-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0319-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0320-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0321-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0322-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0323-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0324-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0325-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0326-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0327-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0328-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0329-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0330-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0331-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0332-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0333-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0334-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0335-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0336-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0337-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0338-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0339-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0340-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0341-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0342-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0343-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0344-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0345-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0346-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0347-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0348-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0349-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0350-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0351-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0352-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0353-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0354-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0355-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0356-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0357-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0358-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0359-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0360-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0361-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0362-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0363-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0364-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0365-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0366-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0367-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0368-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0369-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0370-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0371-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0372-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0373-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0374-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0375-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0376-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0377-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0378-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0379-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0380-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0381-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0382-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0383-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0384-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0385-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0386-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0387-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0388-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0389-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0390-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0391-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0392-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0393-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0394-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0395-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0396-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0397-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0398-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0399-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0400-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0401-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0402-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0403-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0404-classification.csv,best
